Home Team,Away Team,Game Date,Winner,Home Win/Loss,fg_pct_home,fg3_pct_home,ft_pct_home,reb_home,ast_home,stl_home,blk_home,tov_home,plus_minus_home,fg_pct_away,fg3_pct_away,ft_pct_away,reb_away,ast_away,stl_away,blk_away,tov_away,plus_minus_away
HOU,NOP,2023-03-19,NOP,L,0.408,0.273,0.947,36.0,15.0,4.0,2.0,13.0,-10,0.494,0.419,0.833,39.0,28.0,7.0,4.0,10.0,10
LAL,ORL,2023-03-19,LAL,W,0.462,0.406,0.813,52.0,25.0,2.0,9.0,15.0,6,0.402,0.263,0.765,44.0,24.0,8.0,3.0,8.0,-6
MEM,DAL,2023-03-20,MEM,W,0.461,0.286,0.769,50.0,21.0,5.0,3.0,11.0,4,0.464,0.306,0.95,37.0,22.0,5.0,4.0,12.0,-4
UTA,SAC,2023-03-20,UTA,W,0.523,0.444,0.87,48.0,33.0,3.0,8.0,12.0,8,0.423,0.365,0.76,43.0,28.0,5.0,3.0,6.0,-8
PHI,CHI,2023-03-20,CHI,L,0.422,0.278,0.864,54.0,28.0,8.0,8.0,21.0,-4,0.415,0.212,0.828,42.0,20.0,12.0,7.0,11.0,4
NYK,MIN,2023-03-20,MIN,L,0.565,0.5,0.857,34.0,26.0,7.0,3.0,17.0,-6,0.614,0.583,0.75,34.0,34.0,9.0,4.0,15.0,6
HOU,GSW,2023-03-20,GSW,L,0.419,0.278,0.833,41.0,14.0,14.0,2.0,18.0,-13,0.5,0.354,0.842,48.0,31.0,12.0,6.0,20.0,13
CHA,IND,2023-03-20,CHA,W,0.456,0.323,0.719,37.0,26.0,12.0,6.0,11.0,6,0.451,0.346,0.765,48.0,27.0,5.0,6.0,22.0,-6
NOP,SAS,2023-03-21,NOP,W,0.556,0.417,0.826,49.0,31.0,8.0,2.0,16.0,35,0.345,0.317,0.579,37.0,22.0,8.0,3.0,16.0,-35
ORL,WAS,2023-03-21,ORL,W,0.538,0.444,0.96,42.0,27.0,7.0,5.0,16.0,10,0.506,0.313,0.783,33.0,30.0,7.0,4.0,14.0,-10
BKN,CLE,2023-03-21,CLE,L,0.446,0.273,0.783,49.0,25.0,6.0,5.0,17.0,-6,0.506,0.483,0.81,34.0,23.0,6.0,3.0,14.0,6
ATL,DET,2023-03-21,ATL,W,0.463,0.368,0.75,61.0,26.0,5.0,6.0,11.0,22,0.407,0.325,0.833,35.0,20.0,8.0,2.0,10.0,-22
SAC,BOS,2023-03-21,BOS,L,0.481,0.386,0.667,42.0,25.0,3.0,4.0,14.0,-23,0.533,0.409,0.696,43.0,33.0,9.0,3.0,6.0,23
LAC,OKC,2023-03-21,OKC,L,0.477,0.194,0.571,46.0,21.0,9.0,2.0,14.0,-1,0.419,0.27,0.929,47.0,19.0,2.0,4.0,12.0,1
UTA,POR,2023-03-22,POR,L,0.476,0.314,0.722,47.0,24.0,4.0,5.0,17.0,-12,0.484,0.317,0.8,43.0,28.0,9.0,5.0,9.0,12
CHI,PHI,2023-03-22,PHI,L,0.41,0.24,0.773,42.0,18.0,7.0,4.0,19.0,-25,0.476,0.432,0.846,44.0,30.0,9.0,4.0,18.0,25
MIL,SAS,2023-03-22,MIL,W,0.52,0.349,0.542,54.0,24.0,10.0,4.0,15.0,36,0.387,0.231,0.65,46.0,26.0,7.0,6.0,19.0,-36
MIN,ATL,2023-03-22,MIN,W,0.489,0.423,0.828,42.0,27.0,7.0,3.0,11.0,1,0.529,0.462,0.88,41.0,28.0,6.0,6.0,17.0,-1
TOR,IND,2023-03-22,IND,L,0.438,0.206,0.744,40.0,21.0,11.0,7.0,10.0,-4,0.558,0.524,0.84,39.0,27.0,4.0,5.0,18.0,4
MEM,HOU,2023-03-22,MEM,W,0.517,0.333,0.848,36.0,27.0,8.0,4.0,11.0,5,0.516,0.364,0.739,48.0,27.0,6.0,3.0,16.0,-5
MIA,NYK,2023-03-22,MIA,W,0.57,0.571,0.808,29.0,28.0,9.0,1.0,10.0,7,0.512,0.4,0.8,42.0,29.0,7.0,5.0,17.0,-7
LAL,PHX,2023-03-22,LAL,W,0.557,0.471,0.783,36.0,27.0,7.0,2.0,15.0,11,0.467,0.387,0.75,39.0,23.0,7.0,6.0,17.0,-11
DAL,GSW,2023-03-22,GSW,L,0.494,0.425,0.714,31.0,27.0,7.0,2.0,10.0,-2,0.556,0.308,0.833,44.0,33.0,7.0,5.0,13.0,2
WAS,DEN,2023-03-22,DEN,L,0.506,0.154,0.75,37.0,20.0,4.0,4.0,7.0,-14,0.506,0.469,0.905,41.0,28.0,7.0,2.0,10.0,14
ORL,NYK,2023-03-23,ORL,W,0.46,0.406,0.857,43.0,25.0,8.0,7.0,16.0,5,0.42,0.3,0.769,44.0,26.0,8.0,8.0,13.0,-5
LAC,OKC,2023-03-23,LAC,W,0.56,0.486,0.75,42.0,34.0,9.0,5.0,15.0,22,0.441,0.333,0.909,40.0,24.0,6.0,3.0,14.0,-22
NOP,CHA,2023-03-23,NOP,W,0.459,0.324,0.933,52.0,26.0,11.0,0.0,11.0,19,0.458,0.243,0.688,38.0,24.0,8.0,4.0,17.0,-19
BKN,CLE,2023-03-23,CLE,L,0.481,0.353,0.889,42.0,24.0,7.0,7.0,16.0,-2,0.472,0.375,0.769,40.0,24.0,7.0,7.0,10.0,2
UTA,MIL,2023-03-24,MIL,L,0.385,0.275,0.735,51.0,28.0,6.0,5.0,11.0,-28,0.556,0.44,0.75,50.0,42.0,6.0,11.0,13.0,28
GSW,PHI,2023-03-24,GSW,W,0.477,0.36,0.75,49.0,27.0,3.0,0.0,11.0,8,0.487,0.276,0.824,38.0,23.0,8.0,1.0,10.0,-8
POR,CHI,2023-03-24,CHI,L,0.43,0.194,0.889,31.0,23.0,10.0,5.0,14.0,-28,0.571,0.607,0.786,47.0,33.0,6.0,8.0,17.0,28
BOS,IND,2023-03-24,BOS,W,0.473,0.429,0.737,49.0,28.0,11.0,6.0,15.0,25,0.464,0.154,0.591,44.0,24.0,9.0,4.0,17.0,-25
TOR,DET,2023-03-24,TOR,W,0.446,0.351,0.793,46.0,25.0,12.0,9.0,11.0,21,0.466,0.24,0.767,39.0,23.0,8.0,4.0,22.0,-21
WAS,SAS,2023-03-24,WAS,W,0.6,0.5,0.731,43.0,29.0,3.0,8.0,10.0,12,0.505,0.342,0.6,41.0,35.0,4.0,4.0,5.0,-12
DAL,CHA,2023-03-24,CHA,L,0.488,0.25,0.75,45.0,25.0,3.0,4.0,11.0,-8,0.483,0.393,0.741,43.0,32.0,7.0,4.0,8.0,8
SAC,PHX,2023-03-24,SAC,W,0.528,0.333,0.875,33.0,29.0,6.0,3.0,4.0,8,0.539,0.31,0.759,43.0,33.0,2.0,7.0,12.0,-8
LAL,OKC,2023-03-24,LAL,W,0.462,0.353,0.714,53.0,20.0,9.0,4.0,11.0,5,0.435,0.389,0.895,45.0,21.0,6.0,5.0,10.0,-5
MEM,HOU,2023-03-24,MEM,W,0.613,0.595,0.857,35.0,36.0,12.0,7.0,11.0,37,0.54,0.304,0.619,38.0,25.0,7.0,3.0,16.0,-37
DEN,MIL,2023-03-25,DEN,W,0.528,0.417,0.714,48.0,28.0,4.0,3.0,12.0,23,0.443,0.25,0.905,40.0,26.0,7.0,2.0,10.0,-23
MIA,BKN,2023-03-25,BKN,L,0.475,0.4,0.857,32.0,22.0,5.0,4.0,14.0,-29,0.494,0.45,0.92,45.0,30.0,6.0,6.0,8.0,29
ATL,IND,2023-03-25,ATL,W,0.552,0.5,0.88,42.0,33.0,10.0,8.0,13.0,13,0.542,0.378,1.0,32.0,33.0,7.0,7.0,17.0,-13
SAC,UTA,2023-03-25,SAC,W,0.463,0.372,0.81,42.0,30.0,11.0,1.0,9.0,8,0.516,0.321,0.625,45.0,30.0,3.0,7.0,17.0,-8
PHX,PHI,2023-03-25,PHX,W,0.505,0.469,0.842,45.0,35.0,4.0,9.0,8.0,20,0.436,0.419,0.889,36.0,21.0,3.0,7.0,13.0,-20
LAC,NOP,2023-03-25,NOP,L,0.52,0.455,0.81,31.0,29.0,9.0,6.0,20.0,-21,0.531,0.618,0.889,45.0,36.0,11.0,3.0,16.0,21
BOS,SAS,2023-03-26,BOS,W,0.571,0.409,0.714,61.0,29.0,4.0,11.0,15.0,44,0.371,0.222,0.722,38.0,22.0,7.0,0.0,10.0,-44
GSW,MIN,2023-03-26,MIN,L,0.415,0.375,0.765,37.0,25.0,9.0,2.0,16.0,-3,0.425,0.425,0.56,49.0,25.0,10.0,2.0,17.0,3
POR,OKC,2023-03-26,OKC,L,0.476,0.438,0.741,37.0,18.0,5.0,7.0,18.0,-6,0.436,0.343,0.857,42.0,23.0,13.0,2.0,11.0,6
CHA,DAL,2023-03-26,CHA,W,0.443,0.414,0.833,58.0,27.0,6.0,2.0,14.0,6,0.381,0.388,0.955,37.0,18.0,8.0,7.0,8.0,-6
CLE,HOU,2023-03-26,CLE,W,0.47,0.3,0.875,41.0,20.0,5.0,7.0,11.0,17,0.438,0.24,0.833,36.0,20.0,6.0,1.0,19.0,-17
ORL,BKN,2023-03-26,ORL,W,0.529,0.318,0.786,47.0,30.0,7.0,3.0,11.0,13,0.407,0.229,0.857,44.0,17.0,7.0,8.0,15.0,-13
ATL,MEM,2023-03-26,MEM,L,0.459,0.226,0.846,48.0,27.0,4.0,5.0,10.0,-4,0.539,0.394,0.737,39.0,28.0,8.0,7.0,11.0,4
LAL,CHI,2023-03-26,CHI,L,0.507,0.361,0.679,38.0,24.0,5.0,4.0,18.0,-10,0.54,0.452,0.769,42.0,32.0,8.0,2.0,9.0,10
TOR,WAS,2023-03-26,TOR,W,0.459,0.355,0.813,53.0,22.0,13.0,6.0,13.0,10,0.442,0.444,0.6,45.0,25.0,6.0,2.0,18.0,-10
IND,DAL,2023-03-27,DAL,L,0.419,0.286,0.783,43.0,20.0,6.0,3.0,14.0,-23,0.566,0.486,0.882,33.0,29.0,7.0,8.0,13.0,23
SAC,MIN,2023-03-27,MIN,L,0.464,0.185,0.8,42.0,16.0,4.0,4.0,10.0,-4,0.512,0.375,0.647,40.0,33.0,6.0,3.0,6.0,4
DET,MIL,2023-03-27,MIL,L,0.446,0.292,0.778,47.0,22.0,5.0,0.0,10.0,-9,0.474,0.311,0.846,50.0,28.0,5.0,4.0,9.0,9
LAC,CHI,2023-03-27,LAC,W,0.593,0.5,0.5,37.0,41.0,10.0,4.0,18.0,12,0.537,0.391,0.714,34.0,26.0,9.0,3.0,15.0,-12
NYK,HOU,2023-03-27,NYK,W,0.581,0.436,0.714,39.0,35.0,11.0,8.0,11.0,22,0.483,0.269,0.828,40.0,24.0,6.0,4.0,14.0,-22
POR,NOP,2023-03-27,NOP,L,0.389,0.212,0.867,29.0,15.0,6.0,2.0,12.0,-34,0.57,0.429,0.824,53.0,31.0,5.0,6.0,17.0,34
DEN,PHI,2023-03-27,DEN,W,0.506,0.344,0.864,42.0,34.0,8.0,4.0,12.0,5,0.483,0.267,0.773,40.0,18.0,10.0,3.0,11.0,-5
UTA,PHX,2023-03-27,PHX,L,0.442,0.25,0.667,47.0,25.0,2.0,7.0,13.0,-14,0.426,0.306,0.909,49.0,31.0,7.0,7.0,7.0,14
OKC,CHA,2023-03-28,CHA,L,0.521,0.367,0.793,39.0,25.0,11.0,3.0,11.0,-3,0.553,0.4,0.633,52.0,34.0,6.0,7.0,18.0,3
ATL,CLE,2023-03-28,ATL,W,0.461,0.444,0.788,51.0,25.0,5.0,3.0,15.0,2,0.505,0.36,0.682,40.0,20.0,5.0,6.0,8.0,-2
GSW,NOP,2023-03-28,GSW,W,0.524,0.45,0.727,41.0,32.0,11.0,4.0,19.0,11,0.467,0.444,0.929,41.0,30.0,6.0,4.0,19.0,-11
TOR,MIA,2023-03-28,TOR,W,0.484,0.222,0.889,47.0,32.0,8.0,7.0,9.0,14,0.4,0.303,0.947,43.0,18.0,6.0,3.0,16.0,-14
WAS,BOS,2023-03-28,WAS,W,0.545,0.351,0.692,43.0,33.0,7.0,3.0,11.0,19,0.484,0.25,0.909,38.0,29.0,5.0,8.0,12.0,-19
MEM,ORL,2023-03-28,MEM,W,0.477,0.353,0.739,49.0,26.0,11.0,6.0,17.0,5,0.41,0.286,0.8,47.0,24.0,9.0,8.0,16.0,-5
PHI,DAL,2023-03-29,PHI,W,0.463,0.472,0.833,43.0,26.0,9.0,4.0,11.0,8,0.458,0.391,0.778,40.0,24.0,3.0,3.0,14.0,-8
SAS,UTA,2023-03-29,UTA,L,0.474,0.286,0.81,39.0,31.0,10.0,4.0,15.0,-11,0.544,0.387,0.9,45.0,28.0,5.0,6.0,16.0,11
OKC,DET,2023-03-29,OKC,W,0.448,0.345,0.76,38.0,19.0,7.0,3.0,10.0,1,0.5,0.485,0.714,42.0,27.0,1.0,3.0,18.0,-1
MEM,LAC,2023-03-29,LAC,L,0.516,0.344,0.821,45.0,26.0,8.0,4.0,13.0,-9,0.615,0.595,0.742,32.0,28.0,8.0,4.0,16.0,9
PHX,MIN,2023-03-29,PHX,W,0.417,0.3,0.778,48.0,23.0,11.0,8.0,8.0,7,0.444,0.343,0.667,54.0,24.0,4.0,4.0,21.0,-7
CHI,LAL,2023-03-29,LAL,L,0.511,0.273,0.846,32.0,31.0,10.0,4.0,14.0,-11,0.523,0.35,0.8,45.0,22.0,10.0,3.0,16.0,11
IND,MIL,2023-03-29,MIL,L,0.525,0.467,0.727,29.0,36.0,9.0,4.0,8.0,-13,0.624,0.4,0.767,52.0,28.0,5.0,5.0,19.0,13
NYK,MIA,2023-03-29,NYK,W,0.5,0.419,0.522,47.0,22.0,8.0,3.0,16.0,9,0.443,0.333,0.643,35.0,20.0,5.0,0.0,11.0,-9
BKN,HOU,2023-03-29,BKN,W,0.537,0.486,0.667,41.0,33.0,4.0,9.0,12.0,9,0.469,0.3,0.619,52.0,21.0,9.0,2.0,10.0,-9
POR,SAC,2023-03-29,SAC,L,0.323,0.231,0.917,45.0,18.0,5.0,6.0,14.0,-40,0.457,0.375,0.75,59.0,30.0,9.0,4.0,10.0,40
MIL,BOS,2023-03-30,BOS,L,0.376,0.326,0.692,45.0,22.0,4.0,1.0,13.0,-41,0.56,0.512,0.8,47.0,28.0,8.0,5.0,9.0,41
DEN,NOP,2023-03-30,NOP,L,0.4,0.143,0.625,40.0,21.0,4.0,5.0,10.0,-19,0.475,0.481,0.818,46.0,22.0,6.0,1.0,12.0,19
BOS,UTA,2023-03-31,BOS,W,0.438,0.333,0.955,42.0,27.0,8.0,4.0,12.0,8,0.479,0.31,0.929,52.0,23.0,3.0,7.0,18.0,-8
CHA,CHI,2023-03-31,CHI,L,0.455,0.378,0.7,36.0,27.0,3.0,5.0,22.0,-30,0.511,0.419,0.818,42.0,25.0,12.0,4.0,7.0,30
PHI,TOR,2023-03-31,PHI,W,0.562,0.387,0.92,37.0,28.0,7.0,6.0,18.0,7,0.5,0.308,0.783,34.0,26.0,6.0,3.0,13.0,-7
IND,OKC,2023-03-31,IND,W,0.459,0.293,0.679,56.0,30.0,5.0,4.0,16.0,4,0.477,0.133,0.853,45.0,21.0,10.0,3.0,11.0,-4
CLE,NYK,2023-03-31,NYK,L,0.512,0.459,0.846,33.0,33.0,2.0,9.0,10.0,-14,0.527,0.472,0.625,48.0,24.0,6.0,5.0,10.0,14
POR,SAC,2023-03-31,SAC,L,0.471,0.5,0.652,33.0,29.0,9.0,6.0,20.0,-24,0.614,0.487,0.733,41.0,38.0,11.0,7.0,13.0,24
WAS,ORL,2023-03-31,ORL,L,0.39,0.34,0.833,51.0,24.0,5.0,5.0,13.0,-7,0.5,0.333,0.769,48.0,26.0,2.0,14.0,11.0,7
MEM,LAC,2023-03-31,MEM,W,0.448,0.273,0.765,51.0,25.0,11.0,7.0,15.0,14,0.378,0.314,0.833,50.0,26.0,5.0,8.0,18.0,-14
MIN,LAL,2023-03-31,LAL,L,0.432,0.333,0.842,39.0,25.0,10.0,4.0,16.0,-12,0.5,0.409,0.8,53.0,28.0,10.0,5.0,16.0,12
HOU,DET,2023-03-31,HOU,W,0.458,0.355,0.756,46.0,18.0,9.0,5.0,12.0,6,0.483,0.314,0.667,40.0,24.0,7.0,7.0,12.0,-6
PHX,DEN,2023-03-31,PHX,W,0.42,0.37,0.762,51.0,28.0,8.0,7.0,16.0,7,0.4,0.231,0.55,51.0,19.0,11.0,5.0,11.0,-7
BKN,ATL,2023-03-31,BKN,W,0.557,0.455,0.846,41.0,33.0,9.0,3.0,13.0,17,0.429,0.216,0.913,46.0,23.0,6.0,3.0,11.0,-17
GSW,SAS,2023-03-31,GSW,W,0.505,0.429,0.714,45.0,37.0,5.0,4.0,15.0,15,0.462,0.395,0.696,46.0,27.0,8.0,4.0,15.0,-15
NOP,LAC,2023-04-01,NOP,W,0.488,0.412,0.886,40.0,21.0,6.0,5.0,7.0,8,0.494,0.379,0.826,37.0,25.0,5.0,4.0,13.0,-8
MIA,DAL,2023-04-01,MIA,W,0.523,0.351,0.897,36.0,27.0,6.0,0.0,11.0,7,0.61,0.412,0.875,31.0,32.0,3.0,2.0,14.0,-7
OKC,PHX,2023-04-02,PHX,L,0.409,0.344,0.854,41.0,21.0,7.0,0.0,8.0,-10,0.568,0.382,0.821,38.0,31.0,4.0,6.0,13.0,10
ORL,DET,2023-04-02,ORL,W,0.573,0.515,0.625,41.0,30.0,11.0,6.0,16.0,26,0.41,0.273,0.806,38.0,22.0,4.0,1.0,16.0,-26
NYK,WAS,2023-04-02,NYK,W,0.523,0.406,0.722,39.0,31.0,12.0,4.0,12.0,9,0.494,0.432,0.833,38.0,26.0,9.0,5.0,19.0,-9
SAC,SAS,2023-04-02,SAS,L,0.476,0.25,0.781,43.0,24.0,9.0,5.0,15.0,-8,0.531,0.382,0.862,52.0,31.0,8.0,3.0,18.0,8
MIL,PHI,2023-04-02,MIL,W,0.575,0.357,0.714,42.0,28.0,8.0,5.0,12.0,13,0.46,0.333,0.923,36.0,19.0,3.0,2.0,11.0,-13
BKN,UTA,2023-04-02,BKN,W,0.442,0.281,0.765,40.0,25.0,6.0,2.0,9.0,1,0.44,0.25,0.733,52.0,24.0,5.0,1.0,11.0,-1
CLE,IND,2023-04-02,CLE,W,0.489,0.375,0.692,43.0,23.0,7.0,7.0,13.0,10,0.434,0.375,0.828,44.0,21.0,5.0,6.0,17.0,-10
ATL,DAL,2023-04-02,ATL,W,0.472,0.343,0.818,53.0,28.0,10.0,3.0,11.0,2,0.516,0.263,0.688,47.0,24.0,4.0,3.0,14.0,-2
CHI,MEM,2023-04-02,CHI,W,0.532,0.29,0.864,36.0,29.0,9.0,6.0,3.0,21,0.464,0.442,0.833,47.0,29.0,1.0,3.0,18.0,-21
HOU,LAL,2023-04-02,LAL,L,0.431,0.382,0.8,44.0,23.0,4.0,4.0,10.0,-25,0.559,0.3,0.75,51.0,36.0,4.0,8.0,6.0,25
MIN,POR,2023-04-02,POR,L,0.481,0.423,0.783,47.0,29.0,3.0,5.0,18.0,-2,0.462,0.3,0.6,42.0,29.0,12.0,3.0,10.0,2
CHA,TOR,2023-04-02,TOR,L,0.494,0.484,0.692,37.0,26.0,3.0,4.0,18.0,-20,0.538,0.286,1.0,45.0,38.0,8.0,6.0,8.0,20
DEN,GSW,2023-04-02,DEN,W,0.44,0.273,0.833,47.0,24.0,11.0,7.0,13.0,2,0.4,0.214,1.0,57.0,26.0,9.0,4.0,15.0,-2
DET,MIA,2023-04-04,MIA,L,0.493,0.393,0.815,35.0,21.0,5.0,2.0,14.0,-13,0.513,0.361,0.885,33.0,26.0,12.0,2.0,8.0,13
ORL,CLE,2023-04-04,CLE,L,0.506,0.435,0.765,47.0,25.0,6.0,1.0,13.0,-4,0.5,0.484,0.9,30.0,23.0,3.0,7.0,9.0,4
BKN,MIN,2023-04-04,MIN,L,0.433,0.371,0.786,40.0,21.0,6.0,8.0,10.0,-5,0.482,0.333,0.773,44.0,21.0,7.0,6.0,12.0,5
CHA,TOR,2023-04-04,TOR,L,0.468,0.387,0.842,42.0,27.0,3.0,4.0,18.0,-20,0.477,0.455,0.75,41.0,27.0,13.0,7.0,7.0,20
UTA,LAL,2023-04-04,LAL,L,0.522,0.455,0.774,41.0,29.0,4.0,3.0,14.0,-2,0.5,0.353,0.771,44.0,27.0,6.0,7.0,12.0,2
GSW,OKC,2023-04-04,GSW,W,0.495,0.426,0.733,54.0,25.0,6.0,6.0,14.0,11,0.473,0.344,0.743,38.0,23.0,4.0,1.0,10.0,-11
HOU,DEN,2023-04-04,HOU,W,0.461,0.387,0.75,55.0,23.0,12.0,3.0,13.0,21,0.471,0.306,0.556,47.0,26.0,9.0,13.0,20.0,-21
PHI,BOS,2023-04-04,PHI,W,0.5,0.379,0.875,37.0,21.0,3.0,7.0,12.0,2,0.418,0.333,0.625,43.0,28.0,4.0,4.0,8.0,-2
NOP,SAC,2023-04-04,SAC,L,0.44,0.35,0.815,37.0,20.0,6.0,4.0,14.0,-18,0.505,0.405,0.8,43.0,35.0,8.0,4.0,12.0,18
MEM,POR,2023-04-04,MEM,W,0.483,0.375,0.773,49.0,30.0,5.0,5.0,12.0,10,0.433,0.333,0.647,49.0,23.0,7.0,7.0,10.0,-10
CHI,ATL,2023-04-04,ATL,L,0.461,0.226,0.8,32.0,16.0,8.0,6.0,8.0,-18,0.558,0.357,0.895,48.0,26.0,5.0,7.0,17.0,18
WAS,MIL,2023-04-04,MIL,L,0.505,0.481,0.714,42.0,30.0,7.0,4.0,9.0,-12,0.543,0.548,0.586,56.0,33.0,6.0,7.0,18.0,12
PHX,SAS,2023-04-04,PHX,W,0.483,0.303,0.731,57.0,25.0,7.0,7.0,14.0,21,0.389,0.325,0.786,38.0,25.0,7.0,5.0,12.0,-21
BOS,TOR,2023-04-05,BOS,W,0.427,0.289,0.556,48.0,20.0,5.0,7.0,15.0,4,0.411,0.182,0.765,50.0,20.0,10.0,7.0,12.0,-4
IND,NYK,2023-04-05,NYK,L,0.517,0.5,0.8,37.0,33.0,6.0,5.0,17.0,-9,0.52,0.391,0.64,52.0,34.0,13.0,8.0,18.0,9
DET,BKN,2023-04-05,BKN,L,0.488,0.464,0.929,34.0,27.0,5.0,3.0,14.0,-15,0.523,0.395,0.696,38.0,36.0,6.0,7.0,13.0,15
NOP,MEM,2023-04-05,NOP,W,0.5,0.538,0.744,44.0,35.0,9.0,8.0,16.0,7,0.481,0.333,0.76,49.0,33.0,10.0,6.0,14.0,-7
ATL,WAS,2023-04-05,ATL,W,0.512,0.433,0.875,48.0,30.0,10.0,5.0,17.0,18,0.479,0.214,0.769,39.0,23.0,10.0,9.0,14.0,-18
MIL,CHI,2023-04-05,MIL,W,0.424,0.391,0.818,53.0,26.0,7.0,3.0,13.0,13,0.434,0.333,0.818,38.0,28.0,10.0,3.0,15.0,-13
DAL,SAC,2023-04-05,DAL,W,0.494,0.455,0.833,39.0,24.0,4.0,7.0,10.0,4,0.434,0.324,0.789,57.0,31.0,7.0,1.0,9.0,-4
LAC,LAL,2023-04-05,LAC,W,0.524,0.444,0.852,38.0,23.0,9.0,4.0,13.0,7,0.506,0.414,0.667,44.0,27.0,4.0,3.0,14.0,-7
ORL,CLE,2023-04-06,CLE,L,0.398,0.333,0.789,39.0,21.0,8.0,8.0,22.0,-24,0.523,0.474,0.889,42.0,31.0,13.0,7.0,17.0,24
PHX,DEN,2023-04-06,PHX,W,0.519,0.472,0.8,33.0,26.0,4.0,6.0,10.0,4,0.53,0.348,0.826,38.0,24.0,7.0,2.0,13.0,-4
PHI,MIA,2023-04-06,MIA,L,0.513,0.278,0.867,32.0,23.0,7.0,4.0,17.0,-28,0.557,0.462,0.867,42.0,39.0,3.0,0.0,11.0,28
UTA,OKC,2023-04-06,OKC,L,0.494,0.161,0.688,45.0,24.0,5.0,2.0,19.0,-16,0.402,0.333,0.808,50.0,29.0,12.0,2.0,13.0,16
SAS,POR,2023-04-06,SAS,W,0.443,0.286,0.893,47.0,29.0,9.0,4.0,15.0,2,0.531,0.357,0.833,36.0,34.0,7.0,14.0,16.0,-2
MIL,MEM,2023-04-07,MEM,L,0.457,0.429,0.818,38.0,30.0,5.0,3.0,19.0,-23,0.57,0.476,0.733,44.0,39.0,9.0,6.0,12.0,23
SAC,GSW,2023-04-07,GSW,L,0.388,0.282,0.556,40.0,24.0,10.0,3.0,12.0,-22,0.526,0.444,0.875,47.0,36.0,6.0,7.0,24.0,22
DAL,CHI,2023-04-07,CHI,L,0.452,0.327,0.769,43.0,23.0,7.0,3.0,10.0,-3,0.523,0.355,0.667,50.0,24.0,6.0,4.0,12.0,3
NOP,NYK,2023-04-07,NOP,W,0.532,0.357,0.95,43.0,27.0,4.0,7.0,12.0,8,0.432,0.326,0.75,37.0,19.0,5.0,2.0,10.0,-8
ATL,PHI,2023-04-07,PHI,L,0.554,0.303,0.679,38.0,32.0,11.0,7.0,21.0,-5,0.5,0.5,0.793,52.0,33.0,10.0,2.0,20.0,5
BKN,ORL,2023-04-07,BKN,W,0.393,0.214,0.88,45.0,27.0,14.0,3.0,10.0,17,0.356,0.184,0.882,57.0,17.0,6.0,6.0,21.0,-17
IND,DET,2023-04-07,DET,L,0.494,0.355,0.786,42.0,29.0,7.0,3.0,19.0,-7,0.489,0.419,0.808,42.0,24.0,12.0,6.0,13.0,7
WAS,MIA,2023-04-07,WAS,W,0.464,0.212,0.784,50.0,23.0,4.0,3.0,17.0,6,0.439,0.319,0.583,47.0,26.0,7.0,4.0,16.0,-6
CHA,HOU,2023-04-07,HOU,L,0.432,0.317,0.741,41.0,22.0,10.0,9.0,17.0,-3,0.472,0.333,0.75,48.0,21.0,11.0,9.0,19.0,3
LAL,PHX,2023-04-07,LAL,W,0.489,0.5,0.765,54.0,25.0,6.0,6.0,16.0,14,0.413,0.25,0.857,47.0,23.0,7.0,10.0,9.0,-14
BOS,TOR,2023-04-07,BOS,W,0.556,0.341,0.762,53.0,37.0,4.0,7.0,21.0,19,0.43,0.29,0.765,35.0,21.0,12.0,2.0,8.0,-19
SAS,MIN,2023-04-08,MIN,L,0.526,0.448,0.75,45.0,34.0,5.0,4.0,13.0,-20,0.554,0.558,0.714,45.0,42.0,8.0,8.0,7.0,20
LAC,POR,2023-04-08,LAC,W,0.527,0.343,0.867,51.0,30.0,7.0,5.0,12.0,11,0.528,0.438,0.739,34.0,32.0,8.0,4.0,10.0,-11
UTA,DEN,2023-04-08,UTA,W,0.44,0.314,0.826,59.0,30.0,9.0,2.0,16.0,4,0.456,0.326,0.708,41.0,32.0,7.0,9.0,14.0,-4
CLE,CHA,2023-04-09,CHA,L,0.393,0.27,0.938,44.0,27.0,9.0,5.0,16.0,-11,0.457,0.188,0.867,49.0,23.0,8.0,5.0,19.0,11
TOR,MIL,2023-04-09,TOR,W,0.505,0.333,0.875,45.0,29.0,8.0,2.0,9.0,16,0.463,0.353,0.81,38.0,28.0,5.0,2.0,14.0,-16
PHX,LAC,2023-04-09,LAC,L,0.424,0.378,0.727,47.0,29.0,4.0,3.0,7.0,-5,0.49,0.217,0.667,53.0,22.0,3.0,5.0,10.0,5
CHI,DET,2023-04-09,CHI,W,0.421,0.2,0.773,48.0,21.0,15.0,7.0,4.0,22,0.365,0.273,0.769,59.0,20.0,1.0,3.0,25.0,-22
BKN,PHI,2023-04-09,PHI,L,0.422,0.375,0.821,42.0,22.0,6.0,6.0,19.0,-29,0.525,0.438,0.737,50.0,31.0,10.0,5.0,13.0,29
NYK,IND,2023-04-09,IND,L,0.481,0.375,0.773,53.0,29.0,8.0,8.0,15.0,-5,0.517,0.559,0.789,44.0,33.0,8.0,9.0,15.0,5
DAL,SAS,2023-04-09,SAS,L,0.426,0.321,0.5,46.0,28.0,4.0,3.0,4.0,-21,0.49,0.395,0.7,69.0,31.0,2.0,3.0,12.0,21
